Id,Label,timeset,function,gene,is_essential,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,metabolic_reactions,node_type,degree,go,weighted degree,eigencentrality,clustering,triangles
362,362,,ORF-V,YJL178C,0,2.888763,3.242774,2.329171,4.057368,4.98541,4.235294,3.56013,3.326019,2.865617,1.780269,1.424658,2.679188,2.795637,4.015909,3.770881,3.598174,2.973244,4.10102,3.395348,2.946004,4.858286,3.480948,2.291846,2.466733,2.722833,2.257988,4.171946,3.72211,3.889463,4.207984,3.509331,3.885043,3.652747,3.465551,2.404449,2.552904,,protein,1,FALSE,0.658387,0.000083,0,0
376,376,,ORF-V,YER089C,0,3.326901,2.737572,3.76731,4.269967,4.607183,4.259259,3.581798,3.342738,5.440678,4.600897,5.663242,4.33401,5.425948,3.747727,3.22009,4.456621,3.19175,3.891837,3.070779,4.207344,5.102857,4.592173,5.497854,4.757696,4.73138,3.618935,2.691176,3.498986,3.63533,3.436975,4.908892,5.45241,5.828572,4.317914,4.784631,4.78112,,protein,0,FALSE,0,0,0,0
2770,2770,,ORF-V,YLR094C,0,1.442679,1.537572,1.262202,1.772779,2.305275,2.078431,2.320693,2.292581,0.77724,0.51009,0.953196,0.723858,2.006889,1.905682,1.625282,1.932648,1.534002,1.722449,1.385238,0.859611,1.32,1.030896,0.780043,1.26713,1.659341,1.081657,1.454751,0.776876,1.47624,1.234244,1.080132,0.941904,0.975824,0.870079,0.903943,0.961618,,protein,0,FALSE,0,0,0,0
3007,3007,,ORF-V,YLR028C,0,7.879683,7.713295,8.398411,9.773904,11.233446,10.506536,11.703141,11.784745,5.004843,7.479821,6.812785,5.890355,8.029852,6.954546,8.023703,11.796804,12.26087,7.948979,9.961577,10.138228,7.737143,7.760041,5.674893,6.495531,8.128205,8.878107,9.371041,7.19067,8.886364,8.845589,8.225028,9.019777,6.552747,6.153543,5.511627,5.587136,r_0570;r_0912,protein,3,FALSE,6,0.000237,0.666667,2
384,384,,ORF-V,YKL152C,1,47.42338,45.195374,36.028378,52.883015,62.79574,58.511982,63.425785,62.294674,39.3293,39.732067,57.787674,44.522842,54.259476,44.796593,28.698645,25.010273,57.095875,41.161224,50.563194,49.647945,27.95657,38.69722,45.604076,39.339622,57.81929,40.92071,33.05543,39.46045,50.082645,50.266808,41.821075,50.06551,36.578026,32.59744,34.401413,35.605804,r_0356;r_0893,protein,0,FALSE,0,0,0,0
616,616,,ORF-V,YDR155C,0,28.802498,43.54335,41.133938,43.535435,50.039284,46.23203,41.73564,42.663532,17.283293,33.470856,38.93836,25.875126,29.983929,43.147728,47.591423,44.004566,51.021183,36.286736,37.807884,29.38229,23.140572,28.781668,34.675964,31.42999,32.056164,44.1929,42.02715,40.164303,38.38223,39.32563,41.72448,38.131023,30.94176,31.46555,28.57836,26.908712,,protein,0,FALSE,0,0,0,0
2994,2994,,ORF-V,YHR174W,0,51.12259,50.77803,33.6731,60.2171,69.26375,58.61002,53.58071,53.211075,49.6707,50.846416,64.97603,52.130962,49.17796,41.37273,46.21896,49.46347,63.70011,46.909184,45.088974,40.00324,40.28343,35.089596,54.564377,36.69017,59.098904,47.067455,27.371042,48.388443,45.545452,49.528362,48.251377,58.898636,47.914288,41.857285,46.816986,42.266594,r_0366,protein,3,FALSE,3,0.000242,1,3
3327,3327,,ORF-V,YOR060C,1,0.123723,0.145665,0.146425,0.160855,0.276094,0.261438,0.228602,0.258098,0.329298,0.246637,0.205479,0.248731,0.223881,0.206818,0.181716,0.245434,0.16165,0.240816,0.23458,0.535637,0.205714,0.220391,0.203863,0.216485,0.257631,0.134911,0.233032,0.257607,0.151859,0.211134,0.272228,0.334981,0.28022,0.276575,0.320526,0.275934,,protein,1,FALSE,2.58837,0.002551,0,0
2917,2917,,ORF-V,YGR256W,0,3.211124,12.453178,15.683314,22.976377,29.55219,27.990196,27.794147,17.677116,4.645279,4.206278,4.772831,1.526903,4.415615,15.388637,19.09368,30.103884,23.862877,23.788776,21.643072,16.4838,3.442286,5.226571,3.281116,1.320755,4.715507,19.16568,16.183258,21.930021,22.765495,23.22269,28.52799,14.084054,4.063736,4.427165,2.079879,1.649377,r_0889,protein,2,FALSE,2,0.000156,1,1
411,411,,ORF-V,YIL061C,1,0.23723,0.187283,0.214529,0.213723,0.294052,0.294118,0.290357,0.30094,0.37046,0.362108,0.401826,0.213198,0.370838,0.186364,0.209932,0.228311,0.335563,0.314286,0.262892,0.348812,0.342857,0.271885,0.270386,0.227408,0.398046,0.363314,0.283937,0.158215,0.246901,0.195378,0.46213,0.343634,0.364835,0.248031,0.301314,0.312241,,protein,7,FALSE,24.037417,0.00419,0.428571,9
3342,3342,,ORF-V,YOR154W,0,0.741203,0.731792,0.593644,0.92351,1.186308,1.37037,0.83532,1.522466,2.176755,0.60426,0.55137,0.923858,0.769231,0.971591,0.659142,1.086758,1.215162,0.696939,0.877654,1.49568,0.851429,0.627188,0.677039,0.910626,0.52381,0.484024,0.66629,0.752536,0.776859,0.753151,0.866081,2.266996,0.415385,0.86811,0.922144,0.656639,,protein,0,FALSE,0,0,0,0
2034,2034,,ORF-V,YGL144C,0,0.452894,0.750289,0.376845,0.642295,1.049383,0.75817,1.016251,1.018809,1.486683,1.039238,0.680365,0.749239,0.367394,0.7875,0.621896,0.982877,0.685619,0.879592,0.952477,1.582073,0.905143,0.658084,0.700644,0.720953,0.460317,0.56213,1.027149,1,1.106405,1.070378,0.794731,2.177997,0.823077,0.795276,0.789686,0.736514,,protein,3,FALSE,6.74405,0.006768,0,0
3388,3388,,ORF-V,YHR098C,1,2.909194,2.566474,2.248581,2.296963,3.527497,2.04793,1.784399,1.657262,3.033898,3.92713,4.525114,3.574619,3.564868,2.953409,3.31377,2.849315,2.453735,2.47449,1.658241,2.453564,3.507428,4.069001,6.167382,3.784508,4.185592,3.016568,1.347285,2.079108,2.10124,1.656513,2.326016,2.923362,5.415385,4.338583,3.558139,3.396265,,protein,0,FALSE,0,0,0,0
503,503,,ORF-V,YEL041W,0,5.935301,5.532948,5.356413,6.475816,7.793491,7.496732,6.526544,6.571578,1.043583,2.269058,2.512557,2.255837,5.86682,5.519319,6.027088,6.767123,6.110368,6.042857,5.367037,5.697624,2.149714,2.866117,3.841202,3.320755,5.039072,4.960947,5.035068,4.451319,5.400826,5.051471,6.461032,1.872682,2.384615,2.687008,2.34277,2.83195,r_0765;r_0766;r_0771;r_0772,protein,7,FALSE,23.800899,0.000584,0.333333,7
1964,1964,,ORF-V,YHR058C,1,1.070375,0.707514,0.881952,0.982002,1.296296,1.186274,1.554713,1.15047,1.552058,1.377803,1.624429,1.051777,0.990815,0.845455,0.948081,1.344749,1.136009,0.785714,1.518706,2.356371,1.930286,1.069001,1.261803,1.462761,1.432235,1.089941,1.013575,0.997972,1.23657,1.072479,1.935236,1.249691,1.068132,1.267716,1.11729,0.931535,,protein,0,FALSE,0,0,0,0
4623,4623,,ORF-V,YGL112C,1,1.796822,2.573411,1.813848,2.322835,2.781145,2.964052,2.706392,2.396029,3.659806,2.391256,2.730594,2.415228,0.970149,1.884091,2.617381,2.321918,1.219621,2.314286,2.773508,2.672786,2.358857,2.292482,2.512876,0.561072,2.128205,1.660355,3.038462,2.360041,2.775826,2.258404,3.904501,4.140914,2.141758,2.634843,2.487361,2.450207,,protein,13,FALSE,35.453875,0.001211,0.205128,16
536,536,,ORF-V,YHR044C,0,0.145289,0.181503,0.127128,0.109111,0.152638,0.011983,0.066089,0.00209,0,0.053812,0.082192,0.037563,0.130884,0.061364,0.089165,0.004566,0.102564,0.122449,0.104146,0.084233,0.037714,0.028836,0.126609,0.063555,0.191697,0.375148,0.038462,0.077079,0.01343,0.053571,0.003293,0.007417,0.027473,0.121063,0.088979,0.105809,r_4191,protein,4,FALSE,9.425884,0.000318,0.333333,2
2790,2790,,ORF-V,YJL210W,0,10.444949,14.064739,13.20999,15.268842,17.998878,15.200436,16.391115,10.795194,4.190073,3.060538,2.962329,4.974619,10.487946,13.694319,14.628668,13.015982,8.890747,11.710203,12.442871,8.62311,9.301715,5.783728,5.327253,6.115194,10.101343,11.062722,15.877829,11.20994,11.80062,13.232142,13.784853,9.111248,6.725275,5.834646,4.963599,6.44502,,protein,0,FALSE,0,0,0,0
537,537,,ORF-V,YGL228W,0,4.007945,4.448555,4.056754,4.466817,5.047138,5.680828,5.667388,5.206896,2.733656,3.939462,3.740868,3.207107,4.32147,4.264773,4.595937,6.067352,4.846154,5.119388,5.0273,3.661987,3.717714,3.900103,3.619099,3.629593,5.781441,5.684023,4.621041,3.891481,4.652893,4.740546,6.094402,3.362176,4.00989,3.565945,2.991911,3.487552,,protein,3,FALSE,6.518388,0.00024,0,0
